COOPID, YEAR, MONTH, DAY, PRECIPITATION, MAX TEMP, MIN TEMP, MEAN TEMP
85663,1989,10,14,0,90,77,83.5
85663,1989,10,15,0,90,75,82.5
85663,1989,10,16,0,90,76,83
85663,1989,10,18,0.04,90,76,83
85663,1990,5,6,0,90,71,80.5
85663,1990,5,30,0.48,90,74,82
85663,1990,6,1,0,90,78,84
85663,1990,6,6,0,90,77,83.5
85663,1990,6,23,1.12,90,74,82
85663,1990,6,28,0,90,76,83
85663,1990,6,29,0,90,81,85.5
85663,1990,7,3,0,90,77,83.5
85663,1990,7,8,0.03,90,78,84
85663,1990,7,14,0.32,90,72,81
85663,1990,8,13,0.4,90,75,82.5
85663,1990,8,17,0.89,90,78,84
85663,1990,8,26,0,90,75,82.5
85663,1990,9,3,0,90,78,84
85663,1990,9,4,0,90,78,84
85663,1990,9,6,0,90,78,84
85663,1990,9,7,0.87,90,73,81.5
85663,1990,9,10,0,90,78,84
85663,1990,9,19,0.19,90,77,83.5
85663,1990,9,26,0,90,73,81.5
85663,1990,10,2,0.03,90,76,83
85663,1990,10,11,0,90,79,84.5
85663,1990,10,15,0,90,75,82.5
85663,1990,10,19,0.19,90,74,82
85663,1990,10,23,1.66,90,75,82.5
85663,1991,3,31,0.51,90,67,78.5
85663,1991,4,25,1.2,90,72,81
85663,1991,5,30,0,90,73,81.5
85663,1991,6,8,0.95,90,72,81
85663,1991,6,21,0,90,77,83.5
85663,1991,6,22,0.39,90,78,84
85663,1991,6,25,1.18,90,73,81.5
85663,1991,7,1,0.44,90,74,82
85663,1991,7,4,0,90,77,83.5
85663,1991,7,16,0,90,79,84.5
85663,1991,7,17,0.02,90,80,85
85663,1991,7,19,0.02,90,81,85.5
85663,1991,7,20,0,90,80,85
85663,1991,7,22,0.1,90,75,82.5
85663,1991,7,23,0,90,76,83
85663,1991,7,28,0,90,75,82.5
85663,1991,8,6,0.55,90,74,82
85663,1991,8,27,0.08,90,79,84.5
85663,1991,8,29,1.45,90,73,81.5
85663,1991,8,30,0,90,76,83
85663,1991,9,2,0,90,76,83
85663,1991,9,3,0.24,90,76,83
85663,1991,9,11,0,90,78,84
85663,1991,9,13,0.26,90,76,83
85663,1991,9,14,0.7,90,75,82.5
85663,1991,9,15,0,90,76,83
85663,1991,9,20,0.1,90,78,84
85663,1991,9,21,0.5,90,77,83.5
85663,1991,9,22,0.1,90,76,83
85663,1991,10,4,1.5,90,75,82.5
85663,1991,10,6,0.04,90,76,83
85663,1992,5,31,0,90,77,83.5
85663,1992,6,1,0,90,75,82.5
85663,1992,6,4,0.09,90,74,82
85663,1992,6,26,0.4,90,76,83
85663,1992,6,27,1.78,90,73,81.5
85663,1992,6,29,0.83,90,73,81.5
85663,1992,7,11,0,90,80,85
85663,1992,7,15,0,90,82,86
85663,1992,7,17,0.14,90,80,85
85663,1992,7,19,0.21,90,73,81.5
85663,1992,7,22,0.07,90,73,81.5
85663,1992,7,24,0,90,78,84
85663,1992,7,31,0,90,78,84
85663,1992,8,8,0,90,79,84.5
85663,1992,8,10,0.01,90,77,83.5
85663,1992,8,11,0.03,90,78,84
85663,1992,8,13,0,90,81,85.5
85663,1992,8,30,0.55,90,74,82
85663,1992,8,31,0.02,90,76,83
85663,1992,9,5,0.09,90,82,86
85663,1992,9,6,0,90,81,85.5
85663,1992,9,7,0.14,90,77,83.5
85663,1992,9,11,2.55,90,73,81.5
85663,1992,9,16,0.04,90,77,83.5
85663,1992,9,18,0.31,90,72,81
85663,1992,9,29,0,90,77,83.5
85663,1992,10,9,0,90,72,81
85663,1993,5,17,0,90,74,82
85663,1993,5,20,0,90,75,82.5
85663,1993,5,21,0,90,71,80.5
85663,1993,5,22,0.01,90,67,78.5
85663,1993,6,4,0,90,79,84.5
85663,1993,6,7,0,90,77,83.5
85663,1993,6,8,0,90,77,83.5
85663,1993,6,9,0,90,80,85
85663,1993,6,13,0,90,79,84.5
85663,1993,6,22,0,90,77,83.5
85663,1993,7,1,0,90,78,84
85663,1993,7,8,0.09,90,77,83.5
85663,1993,7,13,0.3,90,74,82
85663,1993,8,8,0.33,90,79,84.5
85663,1993,9,1,0.04,90,74,82
85663,1993,9,3,0,90,75,82.5
85663,1993,9,7,0,90,77,83.5
85663,1993,9,9,3.16,90,77,83.5
85663,1993,9,18,0,90,80,85
85663,1993,10,7,0,90,74,82
85663,1993,10,8,0.73,90,74,82
85663,1993,10,9,0.02,90,74,82
85663,1993,10,10,0,90,73,81.5
85663,1993,10,18,0,90,74,82
85663,1993,10,30,0,90,80,85
85663,1994,3,22,0,90,71,80.5
85663,1994,5,11,0,90,77,83.5
85663,1994,5,13,0,90,75,82.5
85663,1994,6,14,0,90,81,85.5
85663,1994,6,17,0.05,90,79,84.5
85663,1994,6,27,0.46,90,76,83
85663,1994,7,10,0,90,79,84.5
85663,1994,7,11,0,90,81,85.5
85663,1994,7,23,0.02,90,76,83
85663,1994,7,30,0,90,77,83.5
85663,1994,7,31,0,90,79,84.5
85663,1994,8,2,0.06,90,78,84
85663,1994,8,7,0.23,90,76,83
85663,1994,8,16,0,90,80,85
85663,1994,8,17,0,90,79,84.5
85663,1994,8,19,0,90,81,85.5
85663,1994,8,20,0,90,81,85.5
85663,1994,8,21,0.01,90,80,85
85663,1994,8,24,0,90,76,83
85663,1994,8,26,0.05,90,77,83.5
85663,1994,8,31,0,90,76,83
85663,1994,9,2,0,90,79,84.5
85663,1994,9,7,2.04,90,77,83.5
85663,1994,9,11,0,90,73,81.5
85663,1994,9,18,0,90,80,85
85663,1994,10,3,0,90,78,84
85663,1994,10,9,0.13,90,75,82.5
85663,1994,10,14,0,90,73,81.5
85663,1995,4,24,0.11,90,74,82
85663,1995,5,13,0,90,77,83.5
85663,1995,5,18,0,90,78,84
85663,1995,6,7,0.9,90,74,82
85663,1995,6,25,0.02,90,77,83.5
85663,1995,7,7,0,90,80,85
85663,1995,7,8,0.13,90,80,85
85663,1995,7,12,0,90,76,83
85663,1995,7,19,0,90,76,83
85663,1995,8,7,0,90,79,84.5
85663,1995,8,8,0,90,79,84.5
85663,1995,8,10,0.02,90,77,83.5
85663,1995,8,26,0,90,78,84
85663,1995,9,10,1.44,90,75,82.5
85663,1995,9,12,0,90,75,82.5
85663,1995,9,15,0,90,81,85.5
85663,1995,9,21,0,90,79,84.5
85663,1995,9,22,0.44,90,74,82
85663,1995,10,1,0,90,78,84
85663,1995,10,3,0,90,81,85.5
85663,1995,10,28,0,90,77,83.5
85663,1996,7,2,0.31,90,76,83
85663,1996,7,8,0,90,81,85.5
85663,1996,7,12,1.56,90,72,81
85663,1996,7,14,0.06,90,79,84.5
85663,1996,7,15,0.01,90,80,85
85663,1996,7,17,0.01,90,82,86
85663,1996,7,25,0,90,81,85.5
85663,1996,7,26,0,90,80,85
85663,1996,7,29,0.03,90,81,85.5
85663,1996,7,30,0.01,90,79,84.5
85663,1996,8,1,0.72,90,76,83
85663,1996,8,2,0.23,90,79,84.5
85663,1996,8,6,0.58,90,77,83.5
85663,1996,8,7,0,90,82,86
85663,1996,8,9,0,90,76,83
85663,1996,8,18,0.47,90,75,82.5
85663,1996,8,29,0,90,77,83.5
85663,1996,8,30,0,90,78,84
85663,1996,9,21,0.36,90,75,82.5
85663,1997,4,22,0.01,90,70,80
85663,1997,5,3,0,90,79,84.5
85663,1997,5,10,0,90,73,81.5
85663,1997,5,28,3,90,69,79.5
85663,1997,6,6,0,90,72,81
85663,1997,6,7,0,90,73,81.5
85663,1997,6,21,0,90,77,83.5
85663,1997,6,26,0,90,80,85
85663,1997,6,27,0,90,79,84.5
85663,1997,6,30,0.5,90,75,82.5
85663,1997,7,15,0.05,90,75,82.5
85663,1997,7,17,0,90,77,83.5
85663,1997,7,19,2.27,90,73,81.5
85663,1997,7,20,0.31,90,74,82
85663,1997,7,21,0.12,90,76,83
85663,1997,7,23,0.05,90,81,85.5
85663,1997,7,24,0.02,90,82,86
85663,1997,8,10,0.3,90,76,83
85663,1997,8,27,0.03,90,76,83
85663,1997,8,29,0,90,77,83.5
85663,1997,9,1,0.01,90,76,83
85663,1997,9,24,0.46,90,75,82.5
85663,1997,9,25,0.02,90,79,84.5
85663,1997,9,28,2.36,90,76,83
85663,1997,10,27,0,90,76,83
85663,1998,4,9,0,90,76,83
85663,1998,5,19,0,90,71,80.5
85663,1998,6,26,0.28,90,74,82
85663,1998,7,19,0.12,90,74,82
85663,1998,7,26,0.04,90,79,84.5
85663,1998,7,27,0,90,82,86
85663,1998,8,1,0.84,90,76,83
85663,1998,8,12,1.6,90,77,83.5
85663,1998,8,21,1.41,90,78,84
85663,1998,9,9,0.21,90,79,84.5
85663,1998,9,10,0.56,90,77,83.5
85663,1998,9,20,0.04,90,78,84
85663,1998,9,21,0.66,90,77,83.5
85663,1998,9,24,0.34,90,77,83.5
85663,1998,9,30,0,90,79,84.5
85663,1998,10,3,0.42,90,75,82.5
85663,1998,10,5,0.01,90,79,84.5
85663,1999,4,13,0,90,65,77.5
85663,1999,4,17,0,90,66,78
85663,1999,4,24,0,90,74,82
85663,1999,5,13,0,90,67,78.5
85663,1999,5,15,0.01,90,73,81.5
85663,1999,6,22,0.65,90,75,82.5
85663,1999,7,8,0,90,77,83.5
85663,1999,7,10,0,90,80,85
85663,1999,7,11,0.01,90,78,84
85663,1999,7,12,0,90,78,84
85663,1999,7,13,0.14,90,78,84
85663,1999,7,15,0.1,90,78,84
85663,1999,7,16,0.25,90,78,84
85663,1999,7,18,0,90,76,83
85663,1999,7,19,0,90,78,84
85663,1999,7,20,0,90,81,85.5
85663,1999,7,23,0,90,77,83.5
85663,1999,8,15,0.42,90,76,83
85663,1999,8,20,1.59,90,75,82.5
85663,1999,8,24,0,90,74,82
85663,1999,9,13,0.14,90,80,85
85663,2000,5,22,0,90,73,81.5
85663,2000,5,26,0,90,77,83.5
85663,2000,5,28,0,90,77,83.5
85663,2000,6,24,0.23,90,75,82.5
85663,2000,6,29,0.06,90,78,84
85663,2000,7,10,0.09,90,77,83.5
85663,2000,7,17,0.05,90,76,83
85663,2000,7,24,0,90,78,84
85663,2000,7,27,0.04,90,77,83.5
85663,2000,7,28,0.04,90,77,83.5
85663,2000,7,30,0,90,77,83.5
85663,2000,8,1,0.4,90,75,82.5
85663,2000,8,2,1.1,90,73,81.5
85663,2000,8,4,0,90,80,85
85663,2000,8,9,0.03,90,77,83.5
85663,2000,8,20,0.01,90,76,83
85663,2000,8,25,0.24,90,75,82.5
85663,2000,8,30,0.19,90,78,84
85663,2000,9,3,0,90,79,84.5
85663,2000,9,4,0,90,79,84.5
85663,2000,9,19,1.36,90,73,81.5
85663,2000,9,26,0,90,78,84
85663,2000,9,30,0.45,90,75,82.5
85663,2000,10,7,0.15,90,77,83.5
85663,2001,4,14,0,90,74,82
85663,2001,4,15,0,90,71,80.5
85663,2001,4,16,0,90,70,80
85663,2001,4,17,0,90,65,77.5
85663,2001,5,17,0,90,67,78.5
85663,2001,5,22,0,90,78,84
85663,2001,6,8,0,90,78,84
85663,2001,6,19,0.26,90,78,84
85663,2001,6,20,0,90,80,85
85663,2001,7,3,0.01,90,79,84.5
85663,2001,7,5,0,90,73,81.5
85663,2001,7,17,0.18,90,76,83
85663,2001,7,19,0,90,78,84
85663,2001,7,21,1.18,90,73,81.5
85663,2001,7,28,0,90,79,84.5
85663,2001,7,29,0,90,78,84
85663,2001,8,6,0,90,74,82
85663,2001,8,7,0,90,81,85.5
85663,2001,8,8,0,90,80,85
85663,2001,8,11,0.12,90,78,84
85663,2001,8,12,0,90,80,85
85663,2001,8,21,0.02,90,77,83.5
85663,2001,8,23,0,90,75,82.5
85663,2001,9,6,0,90,79,84.5
85663,2001,9,21,0,90,77,83.5
85663,2001,9,22,0,90,77,83.5
85663,2001,9,23,0,90,77,83.5
85663,2001,9,25,0,90,78,84
85663,2001,10,24,2.38,90,73,81.5
85663,2002,4,29,0,90,71,80.5
85663,2002,5,1,0,90,74,82
85663,2002,5,2,0,90,75,82.5
85663,2002,6,1,0,90,73,81.5
85663,2002,6,7,0.05,90,74,82
85663,2002,6,16,0,90,71,80.5
85663,2002,7,13,0,90,74,82
85663,2002,7,15,0.01,90,81,85.5
85663,2002,7,19,0,90,78,84
85663,2002,7,20,0,90,78,84
85663,2002,7,21,0,90,79,84.5
85663,2002,7,22,0,90,81,85.5
85663,2002,7,23,0.02,90,80,85
85663,2002,7,26,0,90,80,85
85663,2002,7,27,0,90,81,85.5
85663,2002,8,19,0,90,78,84
85663,2002,8,21,0,90,78,84
85663,2002,8,23,0,90,80,85
85663,2002,8,26,0.05,90,77,83.5
85663,2002,8,27,0.6,90,74,82
85663,2002,9,4,0.01,90,78,84
85663,2002,9,9,0,90,78,84
85663,2002,9,14,0,90,79,84.5
85663,2002,9,20,0.23,90,77,83.5
85663,2002,9,21,0,90,77,83.5
85663,2002,9,26,0.02,90,79,84.5
85663,2002,9,27,0.2,90,78,84
85663,2002,9,28,0.14,90,77,83.5
85663,2002,10,1,0.02,90,78,84
85663,2002,10,10,0,90,78,84
85663,2002,10,11,0,90,77,83.5
85663,2002,10,12,0,90,77,83.5
85663,2003,3,2,0,90,73,81.5
85663,2003,3,4,0,90,74,82
85663,2003,3,18,0,90,68,79
85663,2003,3,19,0.03,90,77,83.5
85663,2003,5,11,0,90,77,83.5
85663,2003,5,13,2.42,90,70,80
85663,2003,5,27,0.79,90,74,82
85663,2003,6,2,0,90,76,83
85663,2003,6,5,0,90,78,84
85663,2003,6,18,0,90,76,83
85663,2003,7,7,0.01,90,78,84
85663,2003,7,8,0,90,81,85.5
85663,2003,7,9,0,90,81,85.5
85663,2003,7,10,0,90,82,86
85663,2003,7,11,0,90,81,85.5
85663,2003,7,12,0,90,81,85.5
85663,2003,7,18,0.02,90,78,84
85663,2003,7,31,0,90,77,83.5
85663,2003,8,1,0,90,78,84
85663,2003,8,6,0.13,90,77,83.5
85663,2003,8,11,0.15,90,75,82.5
85663,2003,8,12,0,90,77,83.5
85663,2003,8,13,0.19,90,78,84
85663,2003,8,18,0,90,79,84.5
85663,2003,8,23,0,90,78,84
85663,2003,8,25,0,90,78,84
85663,2003,8,27,0.11,90,77,83.5
85663,2003,8,29,0.43,90,77,83.5
85663,2003,8,30,0.07,90,80,85
85663,2003,9,6,1.61,90,75,82.5
85663,2003,9,15,0,90,78,84
85663,2003,9,16,0.03,90,76,83
85663,2003,9,27,0.13,90,74,82
85663,2003,10,1,0,90,77,83.5
85663,2003,10,9,0,90,76,83
85663,2003,10,12,0,90,76,83
85663,2004,5,29,0,90,74,82
85663,2004,6,5,0.1,90,75,82.5
85663,2004,6,6,0.65,90,73,81.5
85663,2004,6,9,0.37,90,75,82.5
85663,2004,6,14,0,90,79,84.5
85663,2004,6,18,0,90,77,83.5
85663,2004,7,19,0.1,90,76,83
85663,2004,7,22,0,90,76,83
85663,2004,7,30,0.02,90,77,83.5
85663,2004,8,20,0,90,80,85
85663,2004,8,22,0.17,90,75,82.5
85663,2004,8,24,0.61,90,76,83
85663,2004,9,6,0,90,80,85
85663,2004,9,9,0.12,90,78,84
85663,2004,9,10,0,90,80,85
85663,2004,9,12,0,90,80,85
85663,2004,9,17,0,90,80,85
85663,2005,3,23,0.12,90,73,81.5
85663,2005,5,21,0.01,90,73,81.5
85663,2005,5,22,0.66,90,72,81
85663,2005,5,23,0,90,74,82
85663,2005,5,28,0.57,90,73,81.5
85663,2005,5,29,0.25,90,75,82.5
85663,2005,5,30,0.01,90,78,84
85663,2005,6,18,0.12,90,78,84
85663,2005,6,27,0.57,90,74,82
85663,2005,7,11,0,90,79,84.5
85663,2005,7,14,0,90,78,84
85663,2005,7,19,0.04,90,80,85
85663,2005,9,13,0,90,78,84
85663,2005,9,19,0.33,90,77,83.5
85663,2005,10,5,0.1,90,76,83
85663,2005,10,9,0,90,76,83
85663,2006,3,22,0,90,72,81
85663,2006,4,18,0,90,68,79
85663,2006,4,20,0,90,71,80.5
85663,2006,5,4,0,90,69,79.5
85663,2006,5,23,0,90,78,84
85663,2006,5,27,0,90,73,81.5
85663,2006,5,28,0,90,73,81.5
85663,2006,5,29,0,90,75,82.5
85663,2006,6,3,0.24,90,76,83
85663,2006,6,13,0.02,90,81,85.5
85663,2006,6,17,0,90,79,84.5
85663,2006,6,21,0,90,79,84.5
85663,2006,6,22,0,90,79,84.5
85663,2006,6,23,0,90,77,83.5
85663,2006,7,1,0.18,90,77,83.5
85663,2006,7,3,0,90,79,84.5
85663,2006,8,10,0,90,79,84.5
85663,2006,8,14,0.12,90,76,83
85663,2006,8,16,0,90,77,83.5
85663,2006,8,18,0.06,90,79,84.5
85663,2006,8,19,0,90,77,83.5
85663,2006,8,23,1.31,90,76,83
85663,2006,9,9,0,90,76,83
85663,2006,9,12,0.04,90,77,83.5
85663,2006,9,18,0,90,76,83
85663,2006,9,24,0,90,79,84.5
85663,2006,9,25,0,90,77,83.5
85663,2006,10,2,0,90,78,84
85663,2006,10,3,0,90,79,84.5
85663,2006,10,8,0,90,72,81
85663,2006,10,13,0,90,76,83
85663,2007,3,3,0,90,74,82
85663,2007,5,17,0,90,72,81
85663,2007,6,21,0.28,90,77,83.5
85663,2007,7,1,0,90,76,83
85663,2007,7,4,0.47,90,73,81.5
85663,2007,7,5,1.76,90,75,82.5
85663,2007,7,6,0.1,90,78,84
85663,2007,7,7,1.42,90,76,83
85663,2007,7,9,0,90,81,85.5
85663,2007,7,12,0.03,90,79,84.5
85663,2007,7,15,0,90,77,83.5
85663,2007,7,22,0.19,90,72,81
85663,2007,7,24,0.1,90,76,83
85663,2007,7,27,0.46,90,75,82.5
85663,2007,8,8,0,90,80,85
85663,2007,8,13,0.05,90,80,85
85663,2007,8,16,0.11,90,77,83.5
85663,2007,8,18,0.05,90,77,83.5
85663,2007,9,18,0,90,76,83
85663,2007,9,19,0.08,90,74,82
85663,2007,9,22,0,90,75,82.5
85663,2007,9,27,0,90,72,81
85663,2007,10,3,0.07,90,79,84.5
85663,2008,3,15,0,90,68,79
85663,2008,4,13,0,90,70,80
85663,2008,5,6,0,90,69,79.5
85663,2008,5,9,0.05,90,77,83.5
85663,2008,5,19,0.58,90,76,83
85663,2008,5,24,0.64,90,72,81
85663,2008,6,1,0,90,79,84.5
85663,2008,6,3,0,90,75,82.5
85663,2008,6,4,0.28,90,74,82
85663,2008,6,5,0.02,90,81,85.5
85663,2008,6,6,0.01,90,80,85
85663,2008,6,9,0,90,78,84
85663,2008,6,15,0,90,76,83
85663,2008,6,17,1.25,90,77,83.5
85663,2008,6,21,0.69,90,75,82.5
85663,2008,6,24,0,90,77,83.5
85663,2008,6,27,0,90,82,86
85663,2008,7,1,0.06,90,77,83.5
85663,2008,7,2,2.86,90,71,80.5
85663,2008,7,3,0,90,75,82.5
85663,2008,7,4,0.26,90,74,82
85663,2008,7,7,0.38,90,76,83
85663,2008,7,8,0.01,90,76,83
85663,2008,7,10,0,90,80,85
85663,2008,7,11,0,90,78,84
85663,2008,7,12,0.26,90,73,81.5
85663,2008,7,25,0,90,74,82
85663,2008,8,23,0,90,78,84
85663,2008,8,25,0.09,90,76,83
85663,2008,8,29,0.26,90,80,85
85663,2008,9,2,0.5,90,77,83.5
85663,2008,9,3,0,90,81,85.5
85663,2008,9,8,0,90,81,85.5
85663,2008,9,13,0,90,80,85
85663,2008,9,14,0,90,80,85
85663,2008,9,16,0.03,90,80,85
85663,2008,9,18,0.03,90,79,84.5
85663,2008,9,20,0,90,78,84
85663,2008,10,11,1.22,90,73,81.5
85663,2009,4,4,0,90,76,83
85663,2009,5,11,0,90,77,83.5
85663,2009,5,26,0.18,90,72,81
85663,2009,6,11,0,90,76,83
85663,2009,7,2,0.07,90,76,83
85663,2009,7,4,0.08,90,78,84
85663,2009,7,21,0,90,74,82
85663,2009,7,25,0.49,90,74,82
85663,2009,7,29,0.77,90,76,83
85663,2009,8,11,0.03,90,78,84
85663,2009,8,23,0.71,90,78,84
85663,2009,8,24,0.38,90,78,84
85663,2009,8,26,0.19,90,78,84
85663,2009,9,4,0.07,90,76,83
85663,2009,9,6,0,90,75,82.5
85663,2009,9,7,0.02,90,76,83
85663,2009,9,9,0.21,90,75,82.5
85663,2009,9,17,0,90,80,85
85663,2009,9,23,0.16,90,78,84
85663,2009,9,26,1.04,90,78,84
85663,2009,9,27,0,90,80,85
85663,2009,10,6,0,90,80,85
85663,2009,10,9,0,90,82,86
85663,2009,10,10,0,90,82,86
85663,2009,10,12,0,90,82,86
85663,2010,5,5,0.02,90,77,83.5
85663,2010,5,26,0.49,90,74,82
85663,2010,5,27,0,90,74,82
85663,2010,5,30,0,90,77,83.5
85663,2010,5,31,0,90,78,84
85663,2010,6,2,0.04,90,74,82
85663,2010,7,6,0,90,76,83
85663,2010,8,22,0.01,90,78,84
85663,2010,8,26,1.29,90,73,81.5
85663,2010,8,31,0.06,90,77,83.5
85663,2010,9,1,0.15,90,78,84
85663,2010,9,7,0.69,90,76,83
85663,2010,9,15,0.17,90,78,84
85663,2010,9,16,0.02,90,80,85
85663,2010,9,17,0.12,90,77,83.5
85663,2010,10,29,0,90,74,82
85663,2011,4,12,0,90,72,81
85663,2011,5,16,0,90,67,78.5
85663,2011,5,17,0,90,69,79.5
85663,2011,5,20,0,90,77,83.5
85663,2011,5,30,0.01,90,79,84.5
85663,2011,6,3,0,90,77,83.5
85663,2011,6,5,0,90,77,83.5
85663,2011,6,6,0,90,76,83
85663,2011,6,7,0,90,77,83.5
85663,2011,6,10,0.05,90,79,84.5
85663,2011,6,25,0,90,78,84
85663,2011,7,1,0.01,90,75,82.5
85663,2011,7,2,0.2,90,74,82
85663,2011,7,3,0,90,75,82.5
85663,2011,7,4,0.62,90,76,83
85663,2011,7,19,0.28,90,77,83.5
85663,2011,7,27,0.43,90,77,83.5
85663,2011,8,8,0.04,90,78,84
85663,2011,8,15,0.74,90,75,82.5
85663,2011,8,16,0.02,90,75,82.5
85663,2011,8,31,0.1,90,74,82
85663,2011,9,1,0.12,90,77,83.5
85663,2011,9,4,0.03,90,76,83
85663,2011,9,12,0,90,81,85.5
85663,2011,9,13,0,90,79,84.5
85663,2011,9,21,0.21,90,78,84
85663,2011,9,22,0.02,90,79,84.5
85663,2011,10,1,0,90,75,82.5
85663,2012,5,10,0,90,75,82.5
85663,2012,5,21,0,90,71,80.5
85663,2012,6,10,0,90,80,85
85663,2012,6,13,0,90,74,82
85663,2012,6,25,0,90,82,86
85663,2012,7,1,0,90,78,84
85663,2012,7,10,0.01,90,77,83.5
85663,2012,7,18,0,90,74,82
85663,2012,7,19,0,90,77,83.5
85663,2012,7,24,0,90,81,85.5
85663,2012,8,12,0.65,90,76,83
85663,2012,8,15,0.02,90,82,86
85663,2012,8,24,0.1,90,74,82
85663,2012,8,28,0,90,79,84.5
85663,2012,8,29,0,90,80,85
85663,2012,8,31,0,90,81,85.5
85663,2012,9,8,1.61,90,77,83.5
85663,2012,10,3,0.14,90,76,83
85663,2012,10,4,0.07,90,77,83.5
85663,2012,10,20,0,90,75,82.5
85663,2013,3,24,0,90,75,82.5
85663,2013,4,20,0.18,90,74,82
85663,2013,5,13,0,90,73,81.5
85663,2013,6,16,0,90,79,84.5
85663,2013,6,17,0,90,80,85
85663,2013,6,18,0,90,80,85
85663,2013,6,19,0.02,90,81,85.5
85663,2013,6,20,0.03,90,74,82
85663,2013,6,21,0,90,80,85
85663,2013,6,25,0.04,90,78,84
85663,2013,6,26,0,90,80,85
85663,2013,6,29,0.4,90,76,83
85663,2013,6,30,0.01,90,77,83.5
85663,2013,7,11,0,90,77,83.5
85663,2013,7,21,0,90,79,84.5
85663,2013,7,31,0.21,90,80,85
85663,2013,8,1,0,90,80,85
85663,2013,8,6,0.19,90,76,83
85663,2013,8,7,0,90,79,84.5
85663,2013,8,8,0.04,90,78,84
85663,2013,8,10,0,90,80,85
85663,2013,8,11,0,90,82,86
85663,2013,8,13,0,90,80,85
85663,2013,8,14,0.02,90,79,84.5
85663,2013,8,16,0,90,79,84.5
85663,2013,8,19,0.15,90,79,84.5
85663,2013,8,21,0.65,90,77,83.5
85663,2013,8,22,0,90,80,85
85663,2013,8,23,0,90,81,85.5
85663,2013,8,30,0,90,77,83.5
85663,2013,8,31,0.41,90,74,82
85663,2013,9,1,0,90,77,83.5
85663,2013,9,9,0.04,90,78,84
85663,2013,9,10,0.37,90,76,83
85663,2013,9,19,1.52,90,74,82
85663,2013,9,27,0,90,77,83.5
85663,2013,10,20,0.2,90,77,83.5
85663,2014,3,23,0,90,71,80.5
85663,2014,4,8,0.22,90,68,79
85663,2014,5,3,0.29,90,74,82
85663,2014,6,9,0.58,90,72,81
85663,2014,6,22,2.29,90,73,81.5
85663,2014,6,26,0,90,77,83.5
85663,2014,7,2,0.66,90,77,83.5
85663,2014,7,8,0.04,90,76,83
85663,2014,7,10,0.04,90,76,83
85663,2014,7,12,0.16,90,76,83
85663,2014,7,14,0.01,90,79,84.5
85663,2014,7,15,1.18,90,71,80.5
85663,2014,7,22,0.22,90,77,83.5
85663,2014,7,24,0.13,90,79,84.5
85663,2014,7,26,0.59,90,74,82
85663,2014,8,2,0.59,90,77,83.5
85663,2014,9,8,0,90,77,83.5
85663,2014,9,9,0.04,90,77,83.5
85663,2014,9,15,0,90,79,84.5
85663,2014,9,16,0,90,78,84
85663,2014,9,20,0.27,90,74,82
85663,2014,9,27,0.23,90,77,83.5
85663,2014,9,28,0.08,90,77,83.5
85663,2014,9,29,0.38,90,76,83
85663,2014,9,30,0,90,77,83.5
85663,2015,4,18,0,90,76,83
85663,2015,4,19,0,90,76,83
85663,2015,4,25,0.51,90,77,83.5
85663,2015,5,23,0.00001,90,74,82
85663,2015,6,12,0,90,81,85.5
85663,2015,6,16,0,90,78,84
85663,2015,6,17,0.00001,90,78,84
85663,2015,6,26,0.8,90,78,84
85663,2015,7,15,0.44,90,74,82
85663,2015,7,18,0.07,90,77,83.5
85663,2015,7,20,0.00001,90,80,85
85663,2015,8,15,0.29,90,77,83.5
85663,2015,8,26,0.35,90,76,83
85663,2015,8,27,0.08,90,75,82.5
85663,2015,9,9,0.00001,90,80,85
85663,2015,9,15,0.15,90,79,84.5
85663,2015,9,25,0.02,90,77,83.5
85663,2015,10,10,0.01,90,75,82.5
85663,2015,10,14,0,90,73,81.5
85663,2016,5,3,0.61,90,74,82
85663,2016,5,14,0.05,90,76,83
85663,2016,5,15,0,90,74,82
85663,2016,5,29,0,90,75,82.5
85663,2016,6,3,0,90,78,84
85663,2016,6,4,0.00001,90,79,84.5
85663,2016,6,5,0.17,90,80,85
85663,2016,6,8,0.42,90,76,83
85663,2016,6,12,0.11,90,77,83.5
85663,2016,6,22,0,90,74,82
85663,2016,6,23,0.03,90,79,84.5
85663,2016,6,24,0.01,90,79,84.5
85663,2016,6,29,0,90,78,84
85663,2016,7,1,1.15,90,72,81
85663,2016,7,2,0.01,90,78,84
85663,2016,7,3,0.15,90,80,85
85663,2016,7,23,0.53,90,76,83
85663,2016,7,29,0.07,90,79,84.5
85663,2016,8,3,0.00001,90,75,82.5
85663,2016,8,7,0.12,90,74,82
85663,2016,8,9,1.35,90,74,82
85663,2016,8,12,0.08,90,77,83.5
85663,2016,8,13,0.09,90,75,82.5
85663,2016,8,16,0.29,90,78,84
85663,2016,8,19,0.09,90,79,84.5
85663,2016,8,24,0.00001,90,80,85
85663,2016,8,28,0.17,90,79,84.5
85663,2016,9,7,0.03,90,76,83
85663,2016,9,9,0.01,90,80,85
85663,2016,9,10,0.19,90,76,83
85663,2016,9,22,0.09,90,75,82.5
85663,2016,10,9,0,90,78,84
85663,2017,5,14,0.37,90,74,82
85663,2017,6,12,0.04,90,80,85
85663,2017,6,13,0.00001,90,80,85
85663,2017,6,15,0.19,90,76,83
85663,2017,6,20,0,90,82,86
